,,,,MW 
sc2015,y2030,2030-06-07T15:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-07T15:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-07T15:00:00+02:00,Solar_PV,1870.5104497500013
sc2015,y2030,2030-06-07T17:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-07T17:00:00+02:00,Cogeneration,348.44555224999976
sc2015,y2030,2030-06-07T17:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-07T17:00:00+02:00,CCGT,0.0
sc2015,y2030,2030-06-07T17:00:00+02:00,Onshore_wind,866.7228997000053
sc2015,y2030,2030-06-07T17:00:00+02:00,PumpedStorage_Hydro,238.3587254500021
sc2015,y2030,2030-06-07T17:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-07T17:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-07T17:00:00+02:00,Solar_PV,1270.371798450001
sc2015,y2030,2030-06-07T19:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-07T19:00:00+02:00,Cogeneration,353.2179110999997
sc2015,y2030,2030-06-07T19:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-07T19:00:00+02:00,CCGT,511.05673608929317
sc2015,y2030,2030-06-07T19:00:00+02:00,Onshore_wind,961.4399998000054
sc2015,y2030,2030-06-07T19:00:00+02:00,PumpedStorage_Hydro,526.181095870674
sc2015,y2030,2030-06-07T19:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-07T19:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-07T19:00:00+02:00,Solar_PV,413.1234587700011
sc2015,y2030,2030-06-07T21:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-07T21:00:00+02:00,Cogeneration,364.84023229999974
sc2015,y2030,2030-06-07T21:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-07T21:00:00+02:00,CCGT,1310.4958228099672
sc2015,y2030,2030-06-07T21:00:00+02:00,Onshore_wind,1019.0884238000053
sc2015,y2030,2030-06-07T21:00:00+02:00,PumpedStorage_Hydro,449.1000957104999
sc2015,y2030,2030-06-07T21:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-07T21:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-07T21:00:00+02:00,Solar_PV,5.935228579501084
sc2015,y2030,2030-06-07T23:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-07T23:00:00+02:00,Cogeneration,360.3130970499997
sc2015,y2030,2030-06-07T23:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-07T23:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-07T23:00:00+02:00,Onshore_wind,1070.0630896500052
sc2015,y2030,2030-06-07T23:00:00+02:00,PumpedStorage_Hydro,152.92978408000124
sc2015,y2030,2030-06-07T23:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-07T23:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-07T23:00:00+02:00,Solar_PV,0.0
sc2015,y2030,2030-06-08T01:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T01:00:00+02:00,Cogeneration,354.23240399999963
sc2015,y2030,2030-06-08T01:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T01:00:00+02:00,CCGT,1185.1250344899684
sc2015,y2030,2030-06-08T01:00:00+02:00,Onshore_wind,902.7444385500053
sc2015,y2030,2030-06-08T01:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T01:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T01:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-08T01:00:00+02:00,Solar_PV,0.0
sc2015,y2030,2030-06-08T03:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T03:00:00+02:00,Cogeneration,356.1954035499996
sc2015,y2030,2030-06-08T03:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T03:00:00+02:00,CCGT,1213.2241513099673
sc2015,y2030,2030-06-08T03:00:00+02:00,Onshore_wind,698.5805001550051
sc2015,y2030,2030-06-08T03:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T03:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T03:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-08T03:00:00+02:00,Solar_PV,0.10537384500108316
sc2015,y2030,2030-06-08T05:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T05:00:00+02:00,Cogeneration,362.6833316499997
sc2015,y2030,2030-06-08T05:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T05:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-08T05:00:00+02:00,Onshore_wind,544.1067388250051
sc2015,y2030,2030-06-08T05:00:00+02:00,PumpedStorage_Hydro,232.65791005950004
sc2015,y2030,2030-06-08T05:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T05:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-08T05:00:00+02:00,Solar_PV,2.6851625055010833
sc2015,y2030,2030-06-08T07:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T07:00:00+02:00,Cogeneration,399.8427984499997
sc2015,y2030,2030-06-08T07:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T07:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-08T07:00:00+02:00,Onshore_wind,531.4712764100052
sc2015,y2030,2030-06-08T07:00:00+02:00,PumpedStorage_Hydro,552.775870506193
sc2015,y2030,2030-06-08T07:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T07:00:00+02:00,Hydro_UGH,56.57889161880664
sc2015,y2030,2030-06-08T07:00:00+02:00,Solar_PV,377.3057041650011
sc2015,y2030,2030-06-08T09:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T09:00:00+02:00,Cogeneration,417.0550093499997
sc2015,y2030,2030-06-08T09:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T09:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-08T09:00:00+02:00,Onshore_wind,542.0124630250052
sc2015,y2030,2030-06-08T09:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T09:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T09:00:00+02:00,Hydro_UGH,83.70230110499955
sc2015,y2030,2030-06-08T09:00:00+02:00,Solar_PV,1300.423296300001
sc2015,y2030,2030-06-08T11:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T11:00:00+02:00,Cogeneration,410.4893499499997
sc2015,y2030,2030-06-08T11:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T11:00:00+02:00,CCGT,1057.3096701799673
sc2015,y2030,2030-06-08T11:00:00+02:00,Onshore_wind,547.7228545200052
sc2015,y2030,2030-06-08T11:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T11:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T11:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-08T11:00:00+02:00,Solar_PV,1860.4877761500009
sc2015,y2030,2030-06-08T13:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T13:00:00+02:00,Cogeneration,412.0775737499996
sc2015,y2030,2030-06-08T13:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T13:00:00+02:00,CCGT,886.9978319899669
sc2015,y2030,2030-06-08T13:00:00+02:00,Onshore_wind,617.0014885600052
sc2015,y2030,2030-06-08T13:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T13:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T13:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-08T13:00:00+02:00,Solar_PV,1994.6218216500015
sc2015,y2030,2030-06-08T15:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T15:00:00+02:00,Cogeneration,411.36190499999964
sc2015,y2030,2030-06-08T15:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T15:00:00+02:00,CCGT,915.318773574967
sc2015,y2030,2030-06-08T15:00:00+02:00,Onshore_wind,736.4031157150052
sc2015,y2030,2030-06-08T15:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T15:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T15:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-08T15:00:00+02:00,Solar_PV,1715.1248682000014
sc2015,y2030,2030-06-08T17:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T17:00:00+02:00,Cogeneration,414.7019298499996
sc2015,y2030,2030-06-08T17:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T17:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-08T17:00:00+02:00,Onshore_wind,944.9650325000052
sc2015,y2030,2030-06-08T17:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T17:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T17:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-08T17:00:00+02:00,Solar_PV,1136.2966743000013
sc2015,y2030,2030-06-08T19:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T19:00:00+02:00,Cogeneration,415.72019529999966
sc2015,y2030,2030-06-08T19:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T19:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-08T19:00:00+02:00,Onshore_wind,1179.2306906500053
sc2015,y2030,2030-06-08T19:00:00+02:00,PumpedStorage_Hydro,425.7154679900003
sc2015,y2030,2030-06-08T19:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T19:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-08T19:00:00+02:00,Solar_PV,377.2349354400012
sc2015,y2030,2030-06-08T21:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T21:00:00+02:00,Cogeneration,421.1761908999997
sc2015,y2030,2030-06-08T21:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T21:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-08T21:00:00+02:00,Onshore_wind,1043.1167446500053
sc2015,y2030,2030-06-08T21:00:00+02:00,PumpedStorage_Hydro,920.9602058645002
sc2015,y2030,2030-06-08T21:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T21:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-08T21:00:00+02:00,Solar_PV,6.58804760550125
sc2015,y2030,2030-06-08T23:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-08T23:00:00+02:00,Cogeneration,402.12263124999964
sc2015,y2030,2030-06-08T23:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-08T23:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-08T23:00:00+02:00,Onshore_wind,916.4828857500055
sc2015,y2030,2030-06-08T23:00:00+02:00,PumpedStorage_Hydro,516.5928636500006
sc2015,y2030,2030-06-08T23:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-08T23:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-08T23:00:00+02:00,Solar_PV,0.0
sc2015,y2030,2030-06-09T01:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T01:00:00+02:00,Cogeneration,386.9638215499997
sc2015,y2030,2030-06-09T01:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T01:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-09T01:00:00+02:00,Onshore_wind,864.6984332000055
sc2015,y2030,2030-06-09T01:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T01:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T01:00:00+02:00,Hydro_UGH,134.95786802000083
sc2015,y2030,2030-06-09T01:00:00+02:00,Solar_PV,0.0
sc2015,y2030,2030-06-09T03:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T03:00:00+02:00,Cogeneration,386.75853124999963
sc2015,y2030,2030-06-09T03:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T03:00:00+02:00,CCGT,1305.7973345294668
sc2015,y2030,2030-06-09T03:00:00+02:00,Onshore_wind,839.2320433500055
sc2015,y2030,2030-06-09T03:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T03:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T03:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-09T03:00:00+02:00,Solar_PV,0.09072127050124856
sc2015,y2030,2030-06-09T05:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T05:00:00+02:00,Cogeneration,388.23535439999966
sc2015,y2030,2030-06-09T05:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T05:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-09T05:00:00+02:00,Onshore_wind,768.6968439500054
sc2015,y2030,2030-06-09T05:00:00+02:00,PumpedStorage_Hydro,218.15418566849965
sc2015,y2030,2030-06-09T05:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T05:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-09T05:00:00+02:00,Solar_PV,2.0678837715012484
sc2015,y2030,2030-06-09T07:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T07:00:00+02:00,Cogeneration,411.04806134999967
sc2015,y2030,2030-06-09T07:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T07:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-09T07:00:00+02:00,Onshore_wind,680.0252192750055
sc2015,y2030,2030-06-09T07:00:00+02:00,PumpedStorage_Hydro,604.8389814449997
sc2015,y2030,2030-06-09T07:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T07:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-09T07:00:00+02:00,Solar_PV,326.2679760000013
sc2015,y2030,2030-06-09T09:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T09:00:00+02:00,Cogeneration,416.76878449999964
sc2015,y2030,2030-06-09T09:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T09:00:00+02:00,CCGT,1310.4958228099674
sc2015,y2030,2030-06-09T09:00:00+02:00,Onshore_wind,590.1808000350055
sc2015,y2030,2030-06-09T09:00:00+02:00,PumpedStorage_Hydro,266.9196815249994
sc2015,y2030,2030-06-09T09:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T09:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-09T09:00:00+02:00,Solar_PV,1147.5470469000013
sc2015,y2030,2030-06-09T11:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T11:00:00+02:00,Cogeneration,415.79536404999965
sc2015,y2030,2030-06-09T11:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T11:00:00+02:00,CCGT,1240.566944379967
sc2015,y2030,2030-06-09T11:00:00+02:00,Onshore_wind,557.3844453500054
sc2015,y2030,2030-06-09T11:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T11:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T11:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-09T11:00:00+02:00,Solar_PV,1688.9899729500014
sc2015,y2030,2030-06-09T13:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T13:00:00+02:00,Cogeneration,418.5909139999996
sc2015,y2030,2030-06-09T13:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T13:00:00+02:00,CCGT,997.7307502199665
sc2015,y2030,2030-06-09T13:00:00+02:00,Onshore_wind,631.9406534100054
sc2015,y2030,2030-06-09T13:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T13:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T13:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-09T13:00:00+02:00,Solar_PV,1868.0182645500017
sc2015,y2030,2030-06-09T15:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T15:00:00+02:00,Cogeneration,415.2583633499995
sc2015,y2030,2030-06-09T15:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T15:00:00+02:00,CCGT,825.8934233705472
sc2015,y2030,2030-06-09T15:00:00+02:00,Onshore_wind,946.5287583500055
sc2015,y2030,2030-06-09T15:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T15:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T15:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-09T15:00:00+02:00,Solar_PV,1581.7745796000013
sc2015,y2030,2030-06-09T17:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T17:00:00+02:00,Cogeneration,417.9479937499995
sc2015,y2030,2030-06-09T17:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T17:00:00+02:00,CCGT,1120.1074526599668
sc2015,y2030,2030-06-09T17:00:00+02:00,Onshore_wind,1251.4552725500055
sc2015,y2030,2030-06-09T17:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T17:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T17:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-09T17:00:00+02:00,Solar_PV,883.5207198000013
sc2015,y2030,2030-06-09T19:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T19:00:00+02:00,Cogeneration,420.79159184999946
sc2015,y2030,2030-06-09T19:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T19:00:00+02:00,CCGT,1605.4770048199662
sc2015,y2030,2030-06-09T19:00:00+02:00,Onshore_wind,966.0194824000055
sc2015,y2030,2030-06-09T19:00:00+02:00,PumpedStorage_Hydro,353.5895785500003
sc2015,y2030,2030-06-09T19:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T19:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-09T19:00:00+02:00,Solar_PV,262.01019483000124
sc2015,y2030,2030-06-09T21:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T21:00:00+02:00,Cogeneration,420.8853391999995
sc2015,y2030,2030-06-09T21:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T21:00:00+02:00,CCGT,1605.4770048199662
sc2015,y2030,2030-06-09T21:00:00+02:00,Onshore_wind,771.9220281000055
sc2015,y2030,2030-06-09T21:00:00+02:00,PumpedStorage_Hydro,248.55883454772976
sc2015,y2030,2030-06-09T21:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T21:00:00+02:00,Hydro_UGH,640.7691435812708
sc2015,y2030,2030-06-09T21:00:00+02:00,Solar_PV,3.748253661001255
sc2015,y2030,2030-06-09T23:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-09T23:00:00+02:00,Cogeneration,406.4431236499995
sc2015,y2030,2030-06-09T23:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-09T23:00:00+02:00,CCGT,1605.4770048199662
sc2015,y2030,2030-06-09T23:00:00+02:00,Onshore_wind,669.1908341000054
sc2015,y2030,2030-06-09T23:00:00+02:00,PumpedStorage_Hydro,455.28607828000196
sc2015,y2030,2030-06-09T23:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-09T23:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-09T23:00:00+02:00,Solar_PV,0.0
sc2015,y2030,2030-06-10T01:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-10T01:00:00+02:00,Cogeneration,390.66160959999945
sc2015,y2030,2030-06-10T01:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-10T01:00:00+02:00,CCGT,1605.4770048199662
sc2015,y2030,2030-06-10T01:00:00+02:00,Onshore_wind,623.7450553300054
sc2015,y2030,2030-06-10T01:00:00+02:00,PumpedStorage_Hydro,102.74826023000145
sc2015,y2030,2030-06-10T01:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T01:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-10T01:00:00+02:00,Solar_PV,0.0
sc2015,y2030,2030-06-10T03:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-10T03:00:00+02:00,Cogeneration,384.83532269999955
sc2015,y2030,2030-06-10T03:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-10T03:00:00+02:00,CCGT,1490.251698609968
sc2015,y2030,2030-06-10T03:00:00+02:00,Onshore_wind,692.6606816800054
sc2015,y2030,2030-06-10T03:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T03:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T03:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-10T03:00:00+02:00,Solar_PV,0.0
sc2015,y2030,2030-06-10T05:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-10T05:00:00+02:00,Cogeneration,388.4611451999996
sc2015,y2030,2030-06-10T05:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-10T05:00:00+02:00,CCGT,1542.9327259999666
sc2015,y2030,2030-06-10T05:00:00+02:00,Onshore_wind,759.8310778000055
sc2015,y2030,2030-06-10T05:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T05:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T05:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-10T05:00:00+02:00,Solar_PV,1.2582510000012554
sc2015,y2030,2030-06-10T07:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-10T07:00:00+02:00,Cogeneration,412.4708570499996
sc2015,y2030,2030-06-10T07:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-10T07:00:00+02:00,CCGT,1605.4770048199662
sc2015,y2030,2030-06-10T07:00:00+02:00,Onshore_wind,757.8205733000053
sc2015,y2030,2030-06-10T07:00:00+02:00,PumpedStorage_Hydro,413.79030582500104
sc2015,y2030,2030-06-10T07:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T07:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-10T07:00:00+02:00,Solar_PV,195.30979798500127
sc2015,y2030,2030-06-10T09:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-10T09:00:00+02:00,Cogeneration,418.4499726499996
sc2015,y2030,2030-06-10T09:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-10T09:00:00+02:00,CCGT,1605.4770048199662
sc2015,y2030,2030-06-10T09:00:00+02:00,Onshore_wind,780.5644054000054
sc2015,y2030,2030-06-10T09:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T09:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T09:00:00+02:00,Hydro_UGH,149.53050418000018
sc2015,y2030,2030-06-10T09:00:00+02:00,Solar_PV,847.9258714500013
sc2015,y2030,2030-06-10T11:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-10T11:00:00+02:00,Cogeneration,414.6762328999995
sc2015,y2030,2030-06-10T11:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-10T11:00:00+02:00,CCGT,1318.9961902999657
sc2015,y2030,2030-06-10T11:00:00+02:00,Onshore_wind,844.9005488500052
sc2015,y2030,2030-06-10T11:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T11:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T11:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-10T11:00:00+02:00,Solar_PV,1393.9341661500016
sc2015,y2030,2030-06-10T13:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-10T13:00:00+02:00,Cogeneration,416.8543459499995
sc2015,y2030,2030-06-10T13:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-10T13:00:00+02:00,CCGT,976.3799602799663
sc2015,y2030,2030-06-10T13:00:00+02:00,Onshore_wind,914.8074655000054
sc2015,y2030,2030-06-10T13:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T13:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T13:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-10T13:00:00+02:00,Solar_PV,1599.8209416000013
sc2015,y2030,2030-06-10T15:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-10T15:00:00+02:00,Cogeneration,414.85568394999956
sc2015,y2030,2030-06-10T15:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-10T15:00:00+02:00,CCGT,982.2231955999662
sc2015,y2030,2030-06-10T15:00:00+02:00,Onshore_wind,950.7871189000053
sc2015,y2030,2030-06-10T15:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T15:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T15:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-10T15:00:00+02:00,Solar_PV,1384.0312069500008
sc2015,y2030,2030-06-10T17:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-06-10T17:00:00+02:00,Cogeneration,421.0681358499995
sc2015,y2030,2030-06-10T17:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-06-10T17:00:00+02:00,CCGT,1542.3460746199662
sc2015,y2030,2030-06-10T17:00:00+02:00,Onshore_wind,929.9141726500053
sc2015,y2030,2030-06-10T17:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T17:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-06-10T17:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-06-10T17:00:00+02:00,Solar_PV,897.8334808500009
sc2015,y2030,2030-06-10T19:00:00+02:00,Nuclear,1000.0
