,,,Up,Down
sc01,y2030,2030-04-06T23:00:00+02:00,12.18485614,12.18485614
sc01,y2030,2030-04-07T00:00:00+02:00,11.84964302,11.84964302
sc01,y2030,2030-04-07T01:00:00+02:00,11.63250316,11.63250316
sc01,y2030,2030-04-07T02:00:00+02:00,11.5512542,11.5512542
sc01,y2030,2030-04-07T03:00:00+02:00,11.62592901,11.62592901
sc01,y2030,2030-04-07T04:00:00+02:00,11.90463542,11.90463542
sc01,y2030,2030-04-07T05:00:00+02:00,12.47451517,12.47451517
sc01,y2030,2030-04-07T06:00:00+02:00,13.2205984,13.2205984
sc01,y2030,2030-04-07T07:00:00+02:00,13.76705596,13.76705596
sc01,y2030,2030-04-07T08:00:00+02:00,13.98247634,13.98247634
sc01,y2030,2030-04-07T09:00:00+02:00,13.94672655,13.94672655
sc01,y2030,2030-04-07T10:00:00+02:00,13.82253946,13.82253946
sc01,y2030,2030-04-07T11:00:00+02:00,13.54232138,13.54232138
sc01,y2030,2030-04-07T12:00:00+02:00,13.29131502,13.29131502
sc01,y2030,2030-04-07T13:00:00+02:00,13.03014894,13.03014894
sc01,y2030,2030-04-07T14:00:00+02:00,12.95197891,12.95197891
sc01,y2030,2030-04-07T15:00:00+02:00,13.01365301,13.01365301
sc01,y2030,2030-04-07T16:00:00+02:00,13.24544059,13.24544059
sc01,y2030,2030-04-07T17:00:00+02:00,13.62809739,13.62809739
sc01,y2030,2030-04-07T18:00:00+02:00,13.9713629,13.9713629
sc01,y2030,2030-04-07T19:00:00+02:00,13.87593812,13.87593812
sc01,y2030,2030-04-07T20:00:00+02:00,13.58235764,13.58235764
sc01,y2030,2030-04-07T21:00:00+02:00,12.92891974,12.92891974
sc01,y2030,2030-04-07T22:00:00+02:00,12.12944281,12.12944281
sc01,y2030,2030-04-07T23:00:00+02:00,11.57935633,11.57935633
sc01,y2030,2030-04-08T00:00:00+02:00,11.22553696,11.22553696
sc01,y2030,2030-04-08T01:00:00+02:00,10.97600653,10.97600653
sc01,y2030,2030-04-08T02:00:00+02:00,10.81754623,10.81754623
sc01,y2030,2030-04-08T03:00:00+02:00,10.70008948,10.70008948
sc01,y2030,2030-04-08T04:00:00+02:00,10.73087937,10.73087937
sc01,y2030,2030-04-08T05:00:00+02:00,11.07915343,11.07915343
sc01,y2030,2030-04-08T06:00:00+02:00,11.70849405,11.70849405
sc01,y2030,2030-04-08T07:00:00+02:00,12.19197698,12.19197698
sc01,y2030,2030-04-08T08:00:00+02:00,12.46319523,12.46319523
sc01,y2030,2030-04-08T09:00:00+02:00,12.45659758,12.45659758
sc01,y2030,2030-04-08T10:00:00+02:00,12.26456762,12.26456762
sc01,y2030,2030-04-08T11:00:00+02:00,11.89863509,11.89863509
sc01,y2030,2030-04-08T12:00:00+02:00,11.60799289,11.60799289
sc01,y2030,2030-04-08T13:00:00+02:00,11.36581295,11.36581295
sc01,y2030,2030-04-08T14:00:00+02:00,11.27885091,11.27885091
sc01,y2030,2030-04-08T15:00:00+02:00,11.44288299,11.44288299
sc01,y2030,2030-04-08T16:00:00+02:00,11.80652784,11.80652784
sc01,y2030,2030-04-08T17:00:00+02:00,12.43707634,12.43707634
sc01,y2030,2030-04-08T18:00:00+02:00,12.99558617,12.99558617
sc01,y2030,2030-04-08T19:00:00+02:00,13.11964024,13.11964024
sc01,y2030,2030-04-08T20:00:00+02:00,12.89649939,12.89649939
sc01,y2030,2030-04-08T21:00:00+02:00,12.29558817,12.29558817
sc01,y2030,2030-04-08T22:00:00+02:00,11.58471466,11.58471466
sc01,y2030,2030-04-08T23:00:00+02:00,11.12617154,11.12617154
sc01,y2030,2030-04-09T00:00:00+02:00,10.90258625,10.90258625
sc01,y2030,2030-04-09T01:00:00+02:00,10.73199525,10.73199525
sc01,y2030,2030-04-09T02:00:00+02:00,10.67765609,10.67765609
sc01,y2030,2030-04-09T03:00:00+02:00,10.7193301,10.7193301
sc01,y2030,2030-04-09T04:00:00+02:00,10.8940795,10.8940795
sc01,y2030,2030-04-09T05:00:00+02:00,11.31821705,11.31821705
sc01,y2030,2030-04-09T06:00:00+02:00,11.91479315,11.91479315
sc01,y2030,2030-04-09T07:00:00+02:00,12.51275881,12.51275881
sc01,y2030,2030-04-09T08:00:00+02:00,12.87433174,12.87433174
sc01,y2030,2030-04-09T09:00:00+02:00,12.95113902,12.95113902
sc01,y2030,2030-04-09T10:00:00+02:00,12.83142967,12.83142967
sc01,y2030,2030-04-09T11:00:00+02:00,12.51823925,12.51823925
sc01,y2030,2030-04-09T12:00:00+02:00,12.22715924,12.22715924
sc01,y2030,2030-04-09T13:00:00+02:00,12.01379556,12.01379556
sc01,y2030,2030-04-09T14:00:00+02:00,11.97406838,11.97406838
sc01,y2030,2030-04-09T15:00:00+02:00,12.18008421,12.18008421
sc01,y2030,2030-04-09T16:00:00+02:00,12.61312561,12.61312561
sc01,y2030,2030-04-09T17:00:00+02:00,13.16236261,13.16236261
sc01,y2030,2030-04-09T18:00:00+02:00,13.63868267,13.63868267
sc01,y2030,2030-04-09T19:00:00+02:00,13.58208893,13.58208893
sc01,y2030,2030-04-09T20:00:00+02:00,13.26988798,13.26988798
sc01,y2030,2030-04-09T21:00:00+02:00,12.60512683,12.60512683
sc01,y2030,2030-04-09T22:00:00+02:00,11.9231083,11.9231083
sc01,y2030,2030-04-09T23:00:00+02:00,11.47470669,11.47470669
sc01,y2030,2030-04-10T00:00:00+02:00,11.22539996,11.22539996
sc01,y2030,2030-04-10T01:00:00+02:00,11.15620891,11.15620891
sc01,y2030,2030-04-10T02:00:00+02:00,11.42611702,11.42611702
sc01,y2030,2030-04-10T03:00:00+02:00,12.29811511,12.29811511
sc01,y2030,2030-04-10T04:00:00+02:00,13.5473018,13.5473018
sc01,y2030,2030-04-10T05:00:00+02:00,14.82150639,14.82150639
sc01,y2030,2030-04-10T06:00:00+02:00,15.77956309,15.77956309
sc01,y2030,2030-04-10T07:00:00+02:00,16.35020496,16.35020496
sc01,y2030,2030-04-10T08:00:00+02:00,16.65768858,16.65768858
sc01,y2030,2030-04-10T09:00:00+02:00,16.64840151,16.64840151
sc01,y2030,2030-04-10T10:00:00+02:00,16.49859125,16.49859125
sc01,y2030,2030-04-10T11:00:00+02:00,16.36312591,16.36312591
sc01,y2030,2030-04-10T12:00:00+02:00,16.10917531,16.10917531
sc01,y2030,2030-04-10T13:00:00+02:00,15.9055802,15.9055802
sc01,y2030,2030-04-10T14:00:00+02:00,15.67494258,15.67494258
sc01,y2030,2030-04-10T15:00:00+02:00,15.53550813,15.53550813
sc01,y2030,2030-04-10T16:00:00+02:00,15.53690629,15.53690629
sc01,y2030,2030-04-10T17:00:00+02:00,15.65094889,15.65094889
sc01,y2030,2030-04-10T18:00:00+02:00,15.69148749,15.69148749
sc01,y2030,2030-04-10T19:00:00+02:00,15.45662363,15.45662363
sc01,y2030,2030-04-10T20:00:00+02:00,14.85769002,14.85769002
sc01,y2030,2030-04-10T21:00:00+02:00,13.8805532,13.8805532
sc01,y2030,2030-04-10T22:00:00+02:00,12.9951103,12.9951103
sc01,y2030,2030-04-10T23:00:00+02:00,12.48991574,12.48991574
sc01,y2030,2030-04-11T00:00:00+02:00,12.21873886,12.21873886
sc01,y2030,2030-04-11T01:00:00+02:00,12.08546027,12.08546027
sc01,y2030,2030-04-11T02:00:00+02:00,12.25193821,12.25193821
sc01,y2030,2030-04-11T03:00:00+02:00,13.00425938,13.00425938
sc01,y2030,2030-04-11T04:00:00+02:00,14.16096189,14.16096189
sc01,y2030,2030-04-11T05:00:00+02:00,15.22535594,15.22535594
sc01,y2030,2030-04-11T06:00:00+02:00,16.00676339,16.00676339
sc01,y2030,2030-04-11T07:00:00+02:00,16.45816384,16.45816384
sc01,y2030,2030-04-11T08:00:00+02:00,16.73443729,16.73443729
sc01,y2030,2030-04-11T09:00:00+02:00,16.63963068,16.63963068
sc01,y2030,2030-04-11T10:00:00+02:00,16.42446148,16.42446148
sc01,y2030,2030-04-11T11:00:00+02:00,16.27301049,16.27301049
sc01,y2030,2030-04-11T12:00:00+02:00,16.04029632,16.04029632
sc01,y2030,2030-04-11T13:00:00+02:00,15.84639565,15.84639565
sc01,y2030,2030-04-11T14:00:00+02:00,15.61992503,15.61992503
sc01,y2030,2030-04-11T15:00:00+02:00,15.47838127,15.47838127
sc01,y2030,2030-04-11T16:00:00+02:00,15.47434134,15.47434134
sc01,y2030,2030-04-11T17:00:00+02:00,15.65573406,15.65573406
sc01,y2030,2030-04-11T18:00:00+02:00,15.82066526,15.82066526
sc01,y2030,2030-04-11T19:00:00+02:00,15.38287972,15.38287972
sc01,y2030,2030-04-11T20:00:00+02:00,14.7446948,14.7446948
sc01,y2030,2030-04-11T21:00:00+02:00,13.88835673,13.88835673
sc01,y2030,2030-04-11T22:00:00+02:00,13.03050832,13.03050832
sc01,y2030,2030-04-11T23:00:00+02:00,12.51123325,12.51123325
sc01,y2030,2030-04-12T00:00:00+02:00,12.2070645,12.2070645
sc01,y2030,2030-04-12T01:00:00+02:00,12.04515795,12.04515795
sc01,y2030,2030-04-12T02:00:00+02:00,12.25580143,12.25580143
sc01,y2030,2030-04-12T03:00:00+02:00,12.96947523,12.96947523
sc01,y2030,2030-04-12T04:00:00+02:00,14.09674926,14.09674926
sc01,y2030,2030-04-12T05:00:00+02:00,15.19498367,15.19498367
sc01,y2030,2030-04-12T06:00:00+02:00,15.90595282,15.90595282
sc01,y2030,2030-04-12T07:00:00+02:00,16.364809,16.364809
sc01,y2030,2030-04-12T08:00:00+02:00,16.58491791,16.58491791
sc01,y2030,2030-04-12T09:00:00+02:00,16.51921216,16.51921216
sc01,y2030,2030-04-12T10:00:00+02:00,16.30834828,16.30834828
sc01,y2030,2030-04-12T11:00:00+02:00,16.14247229,16.14247229
sc01,y2030,2030-04-12T12:00:00+02:00,15.94633721,15.94633721
sc01,y2030,2030-04-12T13:00:00+02:00,15.76430118,15.76430118
sc01,y2030,2030-04-12T14:00:00+02:00,15.57594084,15.57594084
sc01,y2030,2030-04-12T15:00:00+02:00,15.45190333,15.45190333
sc01,y2030,2030-04-12T16:00:00+02:00,15.4704639,15.4704639
sc01,y2030,2030-04-12T17:00:00+02:00,15.63746636,15.63746636
sc01,y2030,2030-04-12T18:00:00+02:00,15.75675014,15.75675014
sc01,y2030,2030-04-12T19:00:00+02:00,15.29604674,15.29604674
sc01,y2030,2030-04-12T20:00:00+02:00,14.7352383,14.7352383
sc01,y2030,2030-04-12T21:00:00+02:00,13.84464026,13.84464026
sc01,y2030,2030-04-12T22:00:00+02:00,12.95025347,12.95025347
sc01,y2030,2030-04-12T23:00:00+02:00,12.39212651,12.39212651
sc01,y2030,2030-04-13T00:00:00+02:00,12.09291931,12.09291931
sc01,y2030,2030-04-13T01:00:00+02:00,11.9192742,11.9192742
sc01,y2030,2030-04-13T02:00:00+02:00,12.08716784,12.08716784
sc01,y2030,2030-04-13T03:00:00+02:00,12.83774603,12.83774603
sc01,y2030,2030-04-13T04:00:00+02:00,14.01053842,14.01053842
sc01,y2030,2030-04-13T05:00:00+02:00,15.11243319,15.11243319
sc01,y2030,2030-04-13T06:00:00+02:00,15.84631589,15.84631589
sc01,y2030,2030-04-13T07:00:00+02:00,16.30833802,16.30833802
sc01,y2030,2030-04-13T08:00:00+02:00,16.53261891,16.53261891
sc01,y2030,2030-04-13T09:00:00+02:00,16.49865611,16.49865611
sc01,y2030,2030-04-13T10:00:00+02:00,16.1940886,16.1940886
sc01,y2030,2030-04-13T11:00:00+02:00,15.95465931,15.95465931
sc01,y2030,2030-04-13T12:00:00+02:00,15.70358676,15.70358676
sc01,y2030,2030-04-13T13:00:00+02:00,15.49059504,15.49059504
sc01,y2030,2030-04-13T14:00:00+02:00,15.31192484,15.31192484
sc01,y2030,2030-04-13T15:00:00+02:00,15.17556336,15.17556336
sc01,y2030,2030-04-13T16:00:00+02:00,15.13546852,15.13546852
sc01,y2030,2030-04-13T17:00:00+02:00,15.23777322,15.23777322
sc01,y2030,2030-04-13T18:00:00+02:00,15.34514339,15.34514339
sc01,y2030,2030-04-13T19:00:00+02:00,14.93032137,14.93032137
sc01,y2030,2030-04-13T20:00:00+02:00,14.39839901,14.39839901
sc01,y2030,2030-04-13T21:00:00+02:00,13.56966469,13.56966469
sc01,y2030,2030-04-13T22:00:00+02:00,12.66786883,12.66786883
sc01,y2030,2030-04-13T23:00:00+02:00,12.07463175,12.07463175
sc01,y2030,2030-04-14T00:00:00+02:00,11.68492295,11.68492295
sc01,y2030,2030-04-14T01:00:00+02:00,11.42970392,11.42970392
sc01,y2030,2030-04-14T02:00:00+02:00,11.36727233,11.36727233
sc01,y2030,2030-04-14T03:00:00+02:00,11.46122979,11.46122979
sc01,y2030,2030-04-14T04:00:00+02:00,11.9141313,11.9141313
sc01,y2030,2030-04-14T05:00:00+02:00,12.61881222,12.61881222
sc01,y2030,2030-04-14T06:00:00+02:00,13.36181091,13.36181091
sc01,y2030,2030-04-14T07:00:00+02:00,13.94230407,13.94230407
sc01,y2030,2030-04-14T08:00:00+02:00,14.18828799,14.18828799
sc01,y2030,2030-04-14T09:00:00+02:00,14.13456667,14.13456667
sc01,y2030,2030-04-14T10:00:00+02:00,13.93633651,13.93633651
sc01,y2030,2030-04-14T11:00:00+02:00,13.55521685,13.55521685
sc01,y2030,2030-04-14T12:00:00+02:00,13.22519859,13.22519859
sc01,y2030,2030-04-14T13:00:00+02:00,12.98909376,12.98909376
sc01,y2030,2030-04-14T14:00:00+02:00,12.88587141,12.88587141
sc01,y2030,2030-04-14T15:00:00+02:00,12.91948442,12.91948442
sc01,y2030,2030-04-14T16:00:00+02:00,13.05841156,13.05841156
sc01,y2030,2030-04-14T17:00:00+02:00,13.30080462,13.30080462
sc01,y2030,2030-04-14T18:00:00+02:00,13.64844793,13.64844793
sc01,y2030,2030-04-14T19:00:00+02:00,13.50424387,13.50424387
sc01,y2030,2030-04-14T20:00:00+02:00,13.17000763,13.17000763
sc01,y2030,2030-04-14T21:00:00+02:00,12.4827638,12.4827638
sc01,y2030,2030-04-14T22:00:00+02:00,11.66405848,11.66405848
sc01,y2030,2030-04-14T23:00:00+02:00,11.13069097,11.13069097
sc01,y2030,2030-04-15T00:00:00+02:00,10.71874536,10.71874536
sc01,y2030,2030-04-15T01:00:00+02:00,10.4191897,10.4191897
sc01,y2030,2030-04-15T02:00:00+02:00,10.3131803,10.3131803
sc01,y2030,2030-04-15T03:00:00+02:00,10.25131161,10.25131161
sc01,y2030,2030-04-15T04:00:00+02:00,10.31542397,10.31542397
sc01,y2030,2030-04-15T05:00:00+02:00,10.70357908,10.70357908
sc01,y2030,2030-04-15T06:00:00+02:00,11.36425794,11.36425794
sc01,y2030,2030-04-15T07:00:00+02:00,11.97535171,11.97535171
sc01,y2030,2030-04-15T08:00:00+02:00,12.42028555,12.42028555
sc01,y2030,2030-04-15T09:00:00+02:00,12.56309113,12.56309113
sc01,y2030,2030-04-15T10:00:00+02:00,12.51130307,12.51130307
sc01,y2030,2030-04-15T11:00:00+02:00,12.22816227,12.22816227
sc01,y2030,2030-04-15T12:00:00+02:00,11.92125479,11.92125479
sc01,y2030,2030-04-15T13:00:00+02:00,11.70480887,11.70480887
sc01,y2030,2030-04-15T14:00:00+02:00,11.62322171,11.62322171
sc01,y2030,2030-04-15T15:00:00+02:00,11.80349955,11.80349955
sc01,y2030,2030-04-15T16:00:00+02:00,12.15525129,12.15525129
sc01,y2030,2030-04-15T17:00:00+02:00,12.68533602,12.68533602
sc01,y2030,2030-04-15T18:00:00+02:00,13.30862503,13.30862503
sc01,y2030,2030-04-15T19:00:00+02:00,13.34840052,13.34840052
sc01,y2030,2030-04-15T20:00:00+02:00,12.99548623,12.99548623
sc01,y2030,2030-04-15T21:00:00+02:00,12.22667377,12.22667377
sc01,y2030,2030-04-15T22:00:00+02:00,11.46453076,11.46453076
sc01,y2030,2030-04-15T23:00:00+02:00,11.03175641,11.03175641
sc01,y2030,2030-04-16T00:00:00+02:00,10.78564145,10.78564145
sc01,y2030,2030-04-16T01:00:00+02:00,10.673868,10.673868
sc01,y2030,2030-04-16T02:00:00+02:00,10.95709815,10.95709815
sc01,y2030,2030-04-16T03:00:00+02:00,11.94144285,11.94144285
sc01,y2030,2030-04-16T04:00:00+02:00,13.2094062,13.2094062
sc01,y2030,2030-04-16T05:00:00+02:00,14.36803734,14.36803734
sc01,y2030,2030-04-16T06:00:00+02:00,15.19817014,15.19817014
sc01,y2030,2030-04-16T07:00:00+02:00,15.65981006,15.65981006
sc01,y2030,2030-04-16T08:00:00+02:00,15.93826166,15.93826166
sc01,y2030,2030-04-16T09:00:00+02:00,16.01719447,16.01719447
sc01,y2030,2030-04-16T10:00:00+02:00,15.87285241,15.87285241
sc01,y2030,2030-04-16T11:00:00+02:00,15.730665,15.730665
sc01,y2030,2030-04-16T12:00:00+02:00,15.5863332,15.5863332
sc01,y2030,2030-04-16T13:00:00+02:00,15.40069505,15.40069505
sc01,y2030,2030-04-16T14:00:00+02:00,15.26384413,15.26384413
sc01,y2030,2030-04-16T15:00:00+02:00,15.10204579,15.10204579
sc01,y2030,2030-04-16T16:00:00+02:00,15.01792044,15.01792044
sc01,y2030,2030-04-16T17:00:00+02:00,15.12900656,15.12900656
sc01,y2030,2030-04-16T18:00:00+02:00,15.25333959,15.25333959
sc01,y2030,2030-04-16T19:00:00+02:00,14.80929395,14.80929395
sc01,y2030,2030-04-16T20:00:00+02:00,14.11675201,14.11675201
sc01,y2030,2030-04-16T21:00:00+02:00,13.2440378,13.2440378
sc01,y2030,2030-04-16T22:00:00+02:00,12.38409927,12.38409927
sc01,y2030,2030-04-16T23:00:00+02:00,11.83306833,11.83306833
sc01,y2030,2030-04-17T00:00:00+02:00,11.56635429,11.56635429
sc01,y2030,2030-04-17T01:00:00+02:00,11.46436861,11.46436861
sc01,y2030,2030-04-17T02:00:00+02:00,11.6642385,11.6642385
sc01,y2030,2030-04-17T03:00:00+02:00,12.45960172,12.45960172
sc01,y2030,2030-04-17T04:00:00+02:00,13.63585989,13.63585989
sc01,y2030,2030-04-17T05:00:00+02:00,14.76164377,14.76164377
sc01,y2030,2030-04-17T06:00:00+02:00,15.52170626,15.52170626
sc01,y2030,2030-04-17T07:00:00+02:00,15.9488572,15.9488572
sc01,y2030,2030-04-17T08:00:00+02:00,16.19438709,16.19438709
sc01,y2030,2030-04-17T09:00:00+02:00,16.18650513,16.18650513
sc01,y2030,2030-04-17T10:00:00+02:00,15.99084526,15.99084526
sc01,y2030,2030-04-17T11:00:00+02:00,15.87207275,15.87207275
sc01,y2030,2030-04-17T12:00:00+02:00,15.69614757,15.69614757
sc01,y2030,2030-04-17T13:00:00+02:00,15.52896906,15.52896906
sc01,y2030,2030-04-17T14:00:00+02:00,15.40071954,15.40071954
sc01,y2030,2030-04-17T15:00:00+02:00,15.30181575,15.30181575
sc01,y2030,2030-04-17T16:00:00+02:00,15.23948543,15.23948543
sc01,y2030,2030-04-17T17:00:00+02:00,15.30342669,15.30342669
sc01,y2030,2030-04-17T18:00:00+02:00,15.40775996,15.40775996
sc01,y2030,2030-04-17T19:00:00+02:00,14.97720943,14.97720943
sc01,y2030,2030-04-17T20:00:00+02:00,14.39132418,14.39132418
sc01,y2030,2030-04-17T21:00:00+02:00,13.4976128,13.4976128
sc01,y2030,2030-04-17T22:00:00+02:00,12.5535423,12.5535423
sc01,y2030,2030-04-17T23:00:00+02:00,12.03318509,12.03318509
sc01,y2030,2030-04-18T00:00:00+02:00,11.76562025,11.76562025
sc01,y2030,2030-04-18T01:00:00+02:00,11.59671101,11.59671101
sc01,y2030,2030-04-18T02:00:00+02:00,11.80740909,11.80740909
sc01,y2030,2030-04-18T03:00:00+02:00,12.57950698,12.57950698
sc01,y2030,2030-04-18T04:00:00+02:00,13.7432102,13.7432102
sc01,y2030,2030-04-18T05:00:00+02:00,14.89491839,14.89491839
sc01,y2030,2030-04-18T06:00:00+02:00,15.71977592,15.71977592
sc01,y2030,2030-04-18T07:00:00+02:00,16.14566208,16.14566208
sc01,y2030,2030-04-18T08:00:00+02:00,16.41151736,16.41151736
sc01,y2030,2030-04-18T09:00:00+02:00,16.39804343,16.39804343
sc01,y2030,2030-04-18T10:00:00+02:00,16.22548806,16.22548806
sc01,y2030,2030-04-18T11:00:00+02:00,16.05582893,16.05582893
sc01,y2030,2030-04-18T12:00:00+02:00,15.88156797,15.88156797
sc01,y2030,2030-04-18T13:00:00+02:00,15.70259266,15.70259266
sc01,y2030,2030-04-18T14:00:00+02:00,15.51664344,15.51664344
sc01,y2030,2030-04-18T15:00:00+02:00,15.37493356,15.37493356
sc01,y2030,2030-04-18T16:00:00+02:00,15.31125372,15.31125372
sc01,y2030,2030-04-18T17:00:00+02:00,15.34443521,15.34443521
sc01,y2030,2030-04-18T18:00:00+02:00,15.46967431,15.46967431
sc01,y2030,2030-04-18T19:00:00+02:00,15.11110519,15.11110519
sc01,y2030,2030-04-18T20:00:00+02:00,14.4817639,14.4817639
sc01,y2030,2030-04-18T21:00:00+02:00,13.58963798,13.58963798
sc01,y2030,2030-04-18T22:00:00+02:00,12.71160979,12.71160979
sc01,y2030,2030-04-18T23:00:00+02:00,12.20631495,12.20631495
sc01,y2030,2030-04-19T00:00:00+02:00,11.93406885,11.93406885
sc01,y2030,2030-04-19T01:00:00+02:00,11.78939653,11.78939653
sc01,y2030,2030-04-19T02:00:00+02:00,11.96686713,11.96686713
sc01,y2030,2030-04-19T03:00:00+02:00,12.71977502,12.71977502
sc01,y2030,2030-04-19T04:00:00+02:00,13.8720898,13.8720898
sc01,y2030,2030-04-19T05:00:00+02:00,14.95757401,14.95757401
sc01,y2030,2030-04-19T06:00:00+02:00,15.76046973,15.76046973
sc01,y2030,2030-04-19T07:00:00+02:00,16.15717561,16.15717561
sc01,y2030,2030-04-19T08:00:00+02:00,16.39163971,16.39163971
sc01,y2030,2030-04-19T09:00:00+02:00,16.41130921,16.41130921
sc01,y2030,2030-04-19T10:00:00+02:00,16.22917687,16.22917687
sc01,y2030,2030-04-19T11:00:00+02:00,16.10554011,16.10554011
sc01,y2030,2030-04-19T12:00:00+02:00,15.97729919,15.97729919
sc01,y2030,2030-04-19T13:00:00+02:00,15.81556935,15.81556935
sc01,y2030,2030-04-19T14:00:00+02:00,15.65543093,15.65543093
sc01,y2030,2030-04-19T15:00:00+02:00,15.50418016,15.50418016
sc01,y2030,2030-04-19T16:00:00+02:00,15.43168714,15.43168714
sc01,y2030,2030-04-19T17:00:00+02:00,15.48098929,15.48098929
sc01,y2030,2030-04-19T18:00:00+02:00,15.62327167,15.62327167
sc01,y2030,2030-04-19T19:00:00+02:00,15.22608794,15.22608794
sc01,y2030,2030-04-19T20:00:00+02:00,14.63811588,14.63811588
sc01,y2030,2030-04-19T21:00:00+02:00,13.72220938,13.72220938
sc01,y2030,2030-04-19T22:00:00+02:00,12.83934373,12.83934373
sc01,y2030,2030-04-19T23:00:00+02:00,12.30234334,12.30234334
sc01,y2030,2030-04-20T00:00:00+02:00,11.99226758,11.99226758
sc01,y2030,2030-04-20T01:00:00+02:00,11.8414672,11.8414672
sc01,y2030,2030-04-20T02:00:00+02:00,12.01045553,12.01045553
sc01,y2030,2030-04-20T03:00:00+02:00,12.75039912,12.75039912
sc01,y2030,2030-04-20T04:00:00+02:00,13.91954671,13.91954671
sc01,y2030,2030-04-20T05:00:00+02:00,15.07332782,15.07332782
sc01,y2030,2030-04-20T06:00:00+02:00,15.86852359,15.86852359
sc01,y2030,2030-04-20T07:00:00+02:00,16.27748062,16.27748062
sc01,y2030,2030-04-20T08:00:00+02:00,16.52737078,16.52737078
sc01,y2030,2030-04-20T09:00:00+02:00,16.44238998,16.44238998
sc01,y2030,2030-04-20T10:00:00+02:00,16.22068468,16.22068468
sc01,y2030,2030-04-20T11:00:00+02:00,15.99367499,15.99367499
sc01,y2030,2030-04-20T12:00:00+02:00,15.76140658,15.76140658
sc01,y2030,2030-04-20T13:00:00+02:00,15.55480369,15.55480369
sc01,y2030,2030-04-20T14:00:00+02:00,15.33815062,15.33815062
sc01,y2030,2030-04-20T15:00:00+02:00,15.19113402,15.19113402
sc01,y2030,2030-04-20T16:00:00+02:00,15.06559212,15.06559212
sc01,y2030,2030-04-20T17:00:00+02:00,14.99759372,14.99759372
sc01,y2030,2030-04-20T18:00:00+02:00,15.07114868,15.07114868
sc01,y2030,2030-04-20T19:00:00+02:00,14.77572826,14.77572826
sc01,y2030,2030-04-20T20:00:00+02:00,14.28472209,14.28472209
sc01,y2030,2030-04-20T21:00:00+02:00,13.45508103,13.45508103
sc01,y2030,2030-04-20T22:00:00+02:00,12.59823963,12.59823963
sc01,y2030,2030-04-20T23:00:00+02:00,12.03579311,12.03579311
sc01,y2030,2030-04-21T00:00:00+02:00,11.67816216,11.67816216
sc01,y2030,2030-04-21T01:00:00+02:00,11.43910979,11.43910979
sc01,y2030,2030-04-21T02:00:00+02:00,11.33687789,11.33687789
sc01,y2030,2030-04-21T03:00:00+02:00,11.40408538,11.40408538
sc01,y2030,2030-04-21T04:00:00+02:00,11.83607114,11.83607114
sc01,y2030,2030-04-21T05:00:00+02:00,12.60158627,12.60158627
sc01,y2030,2030-04-21T06:00:00+02:00,13.38823657,13.38823657
sc01,y2030,2030-04-21T07:00:00+02:00,13.97286662,13.97286662
sc01,y2030,2030-04-21T08:00:00+02:00,14.2145419,14.2145419
sc01,y2030,2030-04-21T09:00:00+02:00,14.1520577,14.1520577
sc01,y2030,2030-04-21T10:00:00+02:00,13.93503267,13.93503267
sc01,y2030,2030-04-21T11:00:00+02:00,13.55829148,13.55829148
sc01,y2030,2030-04-21T12:00:00+02:00,13.24339316,13.24339316
sc01,y2030,2030-04-21T13:00:00+02:00,13.00773111,13.00773111
